Number of planted triclusters: 50
Tricluster coverage: 4.43856%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(68, 8, 5), X=[27,60,72,87,97,100,103,110,129,138,149,152,162,177,180,193,198,217,233,260,287,316,353,367,408,448,452,475,483,486,497,506,522,523,548,580,581,587,590,598,600,610,614,628,639,670,677,684,687,701,716,729,747,788,790,798,803,806,867,870,871,882,906,913,922,923,950,996], Y=[0,1,6,9,23,27,28,46], Z=[7,9,13,24,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 7
X	y0	y1	y6	y9	y23	y27	y28	y46
x245	3	3	3	3	3	3	3	3	3
x267	3	3	3	3	3	3	3	3	3
x269	3	3	3	3	3	3	3	3	3
x275	3	3	3	3	3	3	3	3	3
x288	3	3	3	3	3	3	3	3	3
x289	3	3	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3	3	3
x308	3	3	3	3	3	3	3	3	3
x315	3	3	3	3	3	3	3	3	3
x329	3	3	3	3	3	3	3	3	3
x337	3	3	3	3	3	3	3	3	3
x369	3	3	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3	3	3
x408	3	3	3	3	3	3	3	3	3
x409	3	3	3	3	3	3	3	3	3
x442	3	3	3	3	3	3	3	3	3
x443	3	3	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3	3	3
x461	3	3	3	3	3	3	3	3	3
x469	3	3	3	3	3	3	3	3	3
x510	3	3	3	3	3	3	3	3	3
x530	3	3	3	3	3	3	3	3	3
x532	3	3	3	3	3	3	3	3	3
x533	3	3	3	3	3	3	3	3	3
x538	3	3	3	3	3	3	3	3	3
x553	3	3	3	3	3	3	3	3	3
x555	3	3	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3	3	3
x575	3	3	3	3	3	3	3	3	3
x594	3	3	3	3	3	3	3	3	3
x595	3	3	3	3	3	3	3	3	3
x597	3	3	3	3	3	3	3	3	3
x602	3	3	3	3	3	3	3	3	3
x603	3	3	3	3	3	3	3	3	3
x609	3	3	3	3	3	3	3	3	3
x635	3	3	3	3	3	3	3	3	3
x636	3	3	3	3	3	3	3	3	3
x667	3	3	3	3	3	3	3	3	3
x677	3	3	3	3	3	3	3	3	3
x683	3	3	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3	3	3
x716	3	3	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3	3	3
x733	3	3	3	3	3	3	3	3	3
x746	3	3	3	3	3	3	3	3	3
x758	3	3	3	3	3	3	3	3	3
x769	3	3	3	3	3	3	3	3	3
x773	3	3	3	3	3	3	3	3	3
x782	3	3	3	3	3	3	3	3	3
x793	3	3	3	3	3	3	3	3	3
x798	3	3	3	3	3	3	3	3	3
x812	3	3	3	3	3	3	3	3	3
x825	3	3	3	3	3	3	3	3	3
x828	3	3	3	3	3	3	3	3	3
x844	3	3	3	3	3	3	3	3	3
x847	3	3	3	3	3	3	3	3	3
x859	3	3	3	3	3	3	3	3	3
x865	3	3	3	3	3	3	3	3	3
x868	3	3	3	3	3	3	3	3	3
x870	3	3	3	3	3	3	3	3	3
x882	3	3	3	3	3	3	3	3	3
x890	3	3	3	3	3	3	3	3	3
x891	3	3	3	3	3	3	3	3	3
x899	3	3	3	3	3	3	3	3	3
x904	3	3	3	3	3	3	3	3	3
x918	3	3	3	3	3	3	3	3	3
x925	3	3	3	3	3	3	3	3	3
x927	3	3	3	3	3	3	3	3	3
x932	3	3	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3	3	3
x988	3	3	3	3	3	3	3	3	3
x997	3	3	3	3	3	3	3	3	3
x999	3	3	3	3	3	3	3	3	3

Context: 19
X	y10	y22	y24	y31	y35	y38	y39	y44	y49
x7	3	3	3	3	3	3	3	3	3
x18	3	3	3	3	3	3	3	3	3
x19	3	3	3	3	3	3	3	3	3
x27	3	3	3	3	3	3	3	3	3
x70	3	3	3	3	3	3	3	3	3
x74	3	3	3	3	3	3	3	3	3
x80	3	3	3	3	3	3	3	3	3
x82	3	3	3	3	3	3	3	3	3
x101	3	3	3	3	3	3	3	3	3
x119	3	3	3	3	3	3	3	3	3
x129	3	3	3	3	3	3	3	3	3
x138	3	3	3	3	3	3	3	3	3
x149	3	3	3	3	3	3	3	3	3
x155	3	3	3	3	3	3	3	3	3
x163	3	3	3	3	3	3	3	3	3
x171	3	3	3	3	3	3	3	3	3
x213	3	3	3	3	3	3	3	3	3
x221	3	3	3	3	3	3	3	3	3
x231	3	3	3	3	3	3	3	3	3
x238	3	3	3	3	3	3	3	3	3
x245	3	3	3	3	3	3	3	3	3
x267	3	3	3	3	3	3	3	3	3
x269	3	3	3	3	3	3	3	3	3
x275	3	3	3	3	3	3	3	3	3
x288	3	3	3	3	3	3	3	3	3
x289	3	3	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3	3	3
x308	3	3	3	3	3	3	3	3	3
x315	3	3	3	3	3	3	3	3	3
x329	3	3	3	3	3	3	3	3	3
x337	3	3	3	3	3	3	3	3	3
x369	3	3	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3	3	3
x408	3	3	3	3	3	3	3	3	3
x409	3	3	3	3	3	3	3	3	3
x442	3	3	3	3	3	3	3	3	3
x443	3	3	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3	3	3
x461	3	3	3	3	3	3	3	3	3
x469	3	3	3	3	3	3	3	3	3
x510	3	3	3	3	3	3	3	3	3
x530	3	3	3	3	3	3	3	3	3
x532	3	3	3	3	3	3	3	3	3
x533	3	3	3	3	3	3	3	3	3
x538	3	3	3	3	3	3	3	3	3
x553	3	3	3	3	3	3	3	3	3
x555	3	3	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3	3	3
x575	3	3	3	3	3	3	3	3	3
x594	3	3	3	3	3	3	3	3	3
x595	3	3	3	3	3	3	3	3	3
x597	3	3	3	3	3	3	3	3	3
x602	3	3	3	3	3	3	3	3	3
x603	3	3	3	3	3	3	3	3	3
x609	3	3	3	3	3	3	3	3	3
x635	3	3	3	3	3	3	3	3	3
x636	3	3	3	3	3	3	3	3	3
x667	3	3	3	3	3	3	3	3	3
x677	3	3	3	3	3	3	3	3	3
x683	3	3	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3	3	3
x716	3	3	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3	3	3
x733	3	3	3	3	3	3	3	3	3
x746	3	3	3	3	3	3	3	3	3
x758	3	3	3	3	3	3	3	3	3
x769	3	3	3	3	3	3	3	3	3
x773	3	3	3	3	3	3	3	3	3
x782	3	3	3	3	3	3	3	3	3
x793	3	3	3	3	3	3	3	3	3
x798	3	3	3	3	3	3	3	3	3
x812	3	3	3	3	3	3	3	3	3
x825	3	3	3	3	3	3	3	3	3
x828	3	3	3	3	3	3	3	3	3
x844	3	3	3	3	3	3	3	3	3
x847	3	3	3	3	3	3	3	3	3
x859	3	3	3	3	3	3	3	3	3
x865	3	3	3	3	3	3	3	3	3
x868	3	3	3	3	3	3	3	3	3
x870	3	3	3	3	3	3	3	3	3
x882	3	3	3	3	3	3	3	3	3
x890	3	3	3	3	3	3	3	3	3
x891	3	3	3	3	3	3	3	3	3
x899	3	3	3	3	3	3	3	3	3
x904	3	3	3	3	3	3	3	3	3
x918	3	3	3	3	3	3	3	3	3
x925	3	3	3	3	3	3	3	3	3
x927	3	3	3	3	3	3	3	3	3
x932	3	3	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3	3	3
x988	3	3	3	3	3	3	3	3	3
x997	3	3	3	3	3	3	3	3	3
x999	3	3	3	3	3	3	3	3	3

Context: 30
X	y10	y22	y24	y31	y35	y38	y39	y44	y49
x7	3	3	3	3	3	3	3	3	3
x18	3	3	3	3	3	3	3	3	3
x19	3	3	3	3	3	3	3	3	3
x27	3	3	3	3	3	3	3	3	3
x70	3	3	3	3	3	3	3	3	3
x74	3	3	3	3	3	3	3	3	3
x80	3	3	3	3	3	3	3	3	3
x82	3	3	3	3	3	3	3	3	3
x101	3	3	3	3	3	3	3	3	3
x119	3	3	3	3	3	3	3	3	3
x129	3	3	3	3	3	3	3	3	3
x138	3	3	3	3	3	3	3	3	3
x149	3	3	3	3	3	3	3	3	3
x155	3	3	3	3	3	3	3	3	3
x163	3	3	3	3	3	3	3	3	3
x171	3	3	3	3	3	3	3	3	3
x213	3	3	3	3	3	3	3	3	3
x221	3	3	3	3	3	3	3	3	3
x231	3	3	3	3	3	3	3	3	3
x238	3	3	3	3	3	3	3	3	3
x245	3	3	3	3	3	3	3	3	3
x267	3	3	3	3	3	3	3	3	3
x269	3	3	3	3	3	3	3	3	3
x275	3	3	3	3	3	3	3	3	3
x288	3	3	3	3	3	3	3	3	3
x289	3	3	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3	3	3
x308	3	3	3	3	3	3	3	3	3
x315	3	3	3	3	3	3	3	3	3
x329	3	3	3	3	3	3	3	3	3
x337	3	3	3	3	3	3	3	3	3
x369	3	3	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3	3	3
x408	3	3	3	3	3	3	3	3	3
x409	3	3	3	3	3	3	3	3	3
x442	3	3	3	3	3	3	3	3	3
x443	3	3	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3	3	3
x461	3	3	3	3	3	3	3	3	3
x469	3	3	3	3	3	3	3	3	3
x510	3	3	3	3	3	3	3	3	3
x530	3	3	3	3	3	3	3	3	3
x532	3	3	3	3	3	3	3	3	3
x533	3	3	3	3	3	3	3	3	3
x538	3	3	3	3	3	3	3	3	3
x553	3	3	3	3	3	3	3	3	3
x555	3	3	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3	3	3
x575	3	3	3	3	3	3	3	3	3
x594	3	3	3	3	3	3	3	3	3
x595	3	3	3	3	3	3	3	3	3
x597	3	3	3	3	3	3	3	3	3
x602	3	3	3	3	3	3	3	3	3
x603	3	3	3	3	3	3	3	3	3
x609	3	3	3	3	3	3	3	3	3
x635	3	3	3	3	3	3	3	3	3
x636	3	3	3	3	3	3	3	3	3
x667	3	3	3	3	3	3	3	3	3
x677	3	3	3	3	3	3	3	3	3
x683	3	3	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3	3	3
x716	3	3	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3	3	3
x733	3	3	3	3	3	3	3	3	3
x746	3	3	3	3	3	3	3	3	3
x758	3	3	3	3	3	3	3	3	3
x769	3	3	3	3	3	3	3	3	3
x773	3	3	3	3	3	3	3	3	3
x782	3	3	3	3	3	3	3	3	3
x793	3	3	3	3	3	3	3	3	3
x798	3	3	3	3	3	3	3	3	3
x812	3	3	3	3	3	3	3	3	3
x825	3	3	3	3	3	3	3	3	3
x828	3	3	3	3	3	3	3	3	3
x844	3	3	3	3	3	3	3	3	3
x847	3	3	3	3	3	3	3	3	3
x859	3	3	3	3	3	3	3	3	3
x865	3	3	3	3	3	3	3	3	3
x868	3	3	3	3	3	3	3	3	3
x870	3	3	3	3	3	3	3	3	3
x882	3	3	3	3	3	3	3	3	3
x890	3	3	3	3	3	3	3	3	3
x891	3	3	3	3	3	3	3	3	3
x899	3	3	3	3	3	3	3	3	3
x904	3	3	3	3	3	3	3	3	3
x918	3	3	3	3	3	3	3	3	3
x925	3	3	3	3	3	3	3	3	3
x927	3	3	3	3	3	3	3	3	3
x932	3	3	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3	3	3
x988	3	3	3	3	3	3	3	3	3
x997	3	3	3	3	3	3	3	3	3
x999	3	3	3	3	3	3	3	3	3

Context: 37
X	y10	y22	y24	y31	y35	y38	y39	y44	y49
x7	3	3	3	3	3	3	3	3	3
x18	3	3	3	3	3	3	3	3	3
x19	3	3	3	3	3	3	3	3	3
x27	3	3	3	3	3	3	3	3	3
x70	3	3	3	3	3	3	3	3	3
x74	3	3	3	3	3	3	3	3	3
x80	3	3	3	3	3	3	3	3	3
x82	3	3	3	3	3	3	3	3	3
x101	3	3	3	3	3	3	3	3	3
x119	3	3	3	3	3	3	3	3	3
x129	3	3	3	3	3	3	3	3	3
x138	3	3	3	3	3	3	3	3	3
x149	3	3	3	3	3	3	3	3	3
x155	3	3	3	3	3	3	3	3	3
x163	3	3	3	3	3	3	3	3	3
x171	3	3	3	3	3	3	3	3	3
x213	3	3	3	3	3	3	3	3	3
x221	3	3	3	3	3	3	3	3	3
x231	3	3	3	3	3	3	3	3	3
x238	3	3	3	3	3	3	3	3	3
x245	3	3	3	3	3	3	3	3	3
x267	3	3	3	3	3	3	3	3	3
x269	3	3	3	3	3	3	3	3	3
x275	3	3	3	3	3	3	3	3	3
x288	3	3	3	3	3	3	3	3	3
x289	3	3	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3	3	3
x308	3	3	3	3	3	3	3	3	3
x315	3	3	3	3	3	3	3	3	3
x329	3	3	3	3	3	3	3	3	3
x337	3	3	3	3	3	3	3	3	3
x369	3	3	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3	3	3
x408	3	3	3	3	3	3	3	3	3
x409	3	3	3	3	3	3	3	3	3
x442	3	3	3	3	3	3	3	3	3
x443	3	3	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3	3	3
x461	3	3	3	3	3	3	3	3	3
x469	3	3	3	3	3	3	3	3	3
x510	3	3	3	3	3	3	3	3	3
x530	3	3	3	3	3	3	3	3	3
x532	3	3	3	3	3	3	3	3	3
x533	3	3	3	3	3	3	3	3	3
x538	3	3	3	3	3	3	3	3	3
x553	3	3	3	3	3	3	3	3	3
x555	3	3	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3	3	3
x575	3	3	3	3	3	3	3	3	3
x594	3	3	3	3	3	3	3	3	3
x595	3	3	3	3	3	3	3	3	3
x597	3	3	3	3	3	3	3	3	3
x602	3	3	3	3	3	3	3	3	3
x603	3	3	3	3	3	3	3	3	3
x609	3	3	3	3	3	3	3	3	3
x635	3	3	3	3	3	3	3	3	3
x636	3	3	3	3	3	3	3	3	3
x667	3	3	3	3	3	3	3	3	3
x677	3	3	3	3	3	3	3	3	3
x683	3	3	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3	3	3
x716	3	3	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3	3	3
x733	3	3	3	3	3	3	3	3	3
x746	3	3	3	3	3	3	3	3	3
x758	3	3	3	3	3	3	3	3	3
x769	3	3	3	3	3	3	3	3	3
x773	3	3	3	3	3	3	3	3	3
x782	3	3	3	3	3	3	3	3	3
x793	3	3	3	3	3	3	3	3	3
x798	3	3	3	3	3	3	3	3	3
x812	3	3	3	3	3	3	3	3	3
x825	3	3	3	3	3	3	3	3	3
x828	3	3	3	3	3	3	3	3	3
x844	3	3	3	3	3	3	3	3	3
x847	3	3	3	3	3	3	3	3	3
x859	3	3	3	3	3	3	3	3	3
x865	3	3	3	3	3	3	3	3	3
x868	3	3	3	3	3	3	3	3	3
x870	3	3	3	3	3	3	3	3	3
x882	3	3	3	3	3	3	3	3	3
x890	3	3	3	3	3	3	3	3	3
x891	3	3	3	3	3	3	3	3	3
x899	3	3	3	3	3	3	3	3	3
x904	3	3	3	3	3	3	3	3	3
x918	3	3	3	3	3	3	3	3	3
x925	3	3	3	3	3	3	3	3	3
x927	3	3	3	3	3	3	3	3	3
x932	3	3	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3	3	3
x988	3	3	3	3	3	3	3	3	3
x997	3	3	3	3	3	3	3	3	3
x999	3	3	3	3	3	3	3	3	3

Context: 42
X	y10	y22	y24	y31	y35	y38	y39	y44	y49
x7	3	3	3	3	3	3	3	3	3
x18	3	3	3	3	3	3	3	3	3
x19	3	3	3	3	3	3	3	3	3
x27	3	3	3	3	3	3	3	3	3
x70	3	3	3	3	3	3	3	3	3
x74	3	3	3	3	3	3	3	3	3
x80	3	3	3	3	3	3	3	3	3
x82	3	3	3	3	3	3	3	3	3
x101	3	3	3	3	3	3	3	3	3
x119	3	3	3	3	3	3	3	3	3
x129	3	3	3	3	3	3	3	3	3
x138	3	3	3	3	3	3	3	3	3
x149	3	3	3	3	3	3	3	3	3
x155	3	3	3	3	3	3	3	3	3
x163	3	3	3	3	3	3	3	3	3
x171	3	3	3	3	3	3	3	3	3
x213	3	3	3	3	3	3	3	3	3
x221	3	3	3	3	3	3	3	3	3
x231	3	3	3	3	3	3	3	3	3
x238	3	3	3	3	3	3	3	3	3
x245	3	3	3	3	3	3	3	3	3
x267	3	3	3	3	3	3	3	3	3
x269	3	3	3	3	3	3	3	3	3
x275	3	3	3	3	3	3	3	3	3
x288	3	3	3	3	3	3	3	3	3
x289	3	3	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3	3	3
x308	3	3	3	3	3	3	3	3	3
x315	3	3	3	3	3	3	3	3	3
x329	3	3	3	3	3	3	3	3	3
x337	3	3	3	3	3	3	3	3	3
x369	3	3	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3	3	3
x408	3	3	3	3	3	3	3	3	3
x409	3	3	3	3	3	3	3	3	3
x442	3	3	3	3	3	3	3	3	3
x443	3	3	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3	3	3
x461	3	3	3	3	3	3	3	3	3
x469	3	3	3	3	3	3	3	3	3
x510	3	3	3	3	3	3	3	3	3
x530	3	3	3	3	3	3	3	3	3
x532	3	3	3	3	3	3	3	3	3
x533	3	3	3	3	3	3	3	3	3
x538	3	3	3	3	3	3	3	3	3
x553	3	3	3	3	3	3	3	3	3
x555	3	3	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3	3	3
x575	3	3	3	3	3	3	3	3	3
x594	3	3	3	3	3	3	3	3	3
x595	3	3	3	3	3	3	3	3	3
x597	3	3	3	3	3	3	3	3	3
x602	3	3	3	3	3	3	3	3	3
x603	3	3	3	3	3	3	3	3	3
x609	3	3	3	3	3	3	3	3	3
x635	3	3	3	3	3	3	3	3	3
x636	3	3	3	3	3	3	3	3	3
x667	3	3	3	3	3	3	3	3	3
x677	3	3	3	3	3	3	3	3	3
x683	3	3	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3	3	3
x716	3	3	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3	3	3
x733	3	3	3	3	3	3	3	3	3
x746	3	3	3	3	3	3	3	3	3
x758	3	3	3	3	3	3	3	3	3
x769	3	3	3	3	3	3	3	3	3
x773	3	3	3	3	3	3	3	3	3
x782	3	3	3	3	3	3	3	3	3
x793	3	3	3	3	3	3	3	3	3
x798	3	3	3	3	3	3	3	3	3
x812	3	3	3	3	3	3	3	3	3
x825	3	3	3	3	3	3	3	3	3
x828	3	3	3	3	3	3	3	3	3
x844	3	3	3	3	3	3	3	3	3
x847	3	3	3	3	3	3	3	3	3
x859	3	3	3	3	3	3	3	3	3
x865	3	3	3	3	3	3	3	3	3
x868	3	3	3	3	3	3	3	3	3
x870	3	3	3	3	3	3	3	3	3
x882	3	3	3	3	3	3	3	3	3
x890	3	3	3	3	3	3	3	3	3
x891	3	3	3	3	3	3	3	3	3
x899	3	3	3	3	3	3	3	3	3
x904	3	3	3	3	3	3	3	3	3
x918	3	3	3	3	3	3	3	3	3
x925	3	3	3	3	3	3	3	3	3
x927	3	3	3	3	3	3	3	3	3
x932	3	3	3	3	3	3	3	3	3
x973	3	3	3	3	3	3	3	3	3
x988	3	3	3	3	3	3	3	3	3
x997	3	3	3	3	3	3	3	3	3
x999	3	3	3	3	3	3	3	3	3

(94, 6, 6), X=[3,5,33,49,52,58,65,83,89,99,105,116,117,119,132,147,169,196,215,217,222,223,229,239,251,262,282,283,286,289,293,297,301,306,335,347,370,379,385,392,395,410,419,432,451,472,475,491,493,503,520,534,547,549,565,567,578,599,619,629,630,648,683,684,687,688,690,700,701,702,717,722,726,752,763,764,775,777,805,820,822,825,848,850,864,890,907,910,916,926,927,948,975,987], Y=[2,4,14,25,30,33], Z=[2,5,20,34,44,47], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 2
X	y2	y4	y14	y25	y30	y33
x3	3	3	3	3	3	3
x5	3	3	3	3	3	3
x33	3	3	3	3	3	3
x49	3	3	3	3	3	3
x52	3	3	3	3	3	3
x58	3	3	3	3	3	3
x65	3	3	3	3	3	3
x83	3	3	3	3	3	3
x89	3	3	3	3	3	3
x99	3	3	3	3	3	3
x105	3	3	3	3	3	3
x116	3	3	3	3	3	3
x117	3	3	3	3	3	3
x119	3	3	3	3	3	3
x132	3	3	3	3	3	3
x147	3	3	3	3	3	3
x169	3	3	3	3	3	3
x196	3	3	3	3	3	3
x215	3	3	3	3	3	3
x217	3	3	3	3	3	3
x222	3	3	3	3	3	3
x223	3	3	3	3	3	3
x229	3	3	3	3	3	3
x239	3	3	3	3	3	3
x251	3	3	3	3	3	3
x262	3	3	3	3	3	3
x282	3	3	3	3	3	3
x283	3	3	3	3	3	3
x286	3	3	3	3	3	3
x289	3	3	3	3	3	3
x293	3	3	3	3	3	3
x297	3	3	3	3	3	3
x301	3	3	3	3	3	3
x306	3	3	3	3	3	3
x335	3	3	3	3	3	3
x347	3	3	3	3	3	3
x370	3	3	3	3	3	3
x379	3	3	3	3	3	3
x385	3	3	3	3	3	3
x392	3	3	3	3	3	3
x395	3	3	3	3	3	3
x410	3	3	3	3	3	3
x419	3	3	3	3	3	3
x432	3	3	3	3	3	3
x451	3	3	3	3	3	3
x472	3	3	3	3	3	3
x475	3	3	3	3	3	3
x491	3	3	3	3	3	3
x493	3	3	3	3	3	3
x503	3	3	3	3	3	3
x520	3	3	3	3	3	3
x534	3	3	3	3	3	3
x547	3	3	3	3	3	3
x549	3	3	3	3	3	3
x565	3	3	3	3	3	3
x567	3	3	3	3	3	3
x578	3	3	3	3	3	3
x599	3	3	3	3	3	3
x619	3	3	3	3	3	3
x629	3	3	3	3	3	3
x630	3	3	3	3	3	3
x648	3	3	3	3	3	3
x683	3	3	3	3	3	3
x684	3	3	3	3	3	3
x687	3	3	3	3	3	3
x688	3	3	3	3	3	3
x690	3	3	3	3	3	3
x700	3	3	3	3	3	3
x701	3	3	3	3	3	3
x702	3	3	3	3	3	3
x717	3	3	3	3	3	3
x722	3	3	3	3	3	3
x726	3	3	3	3	3	3
x752	3	3	3	3	3	3
x763	3	3	3	3	3	3
x764	3	3	3	3	3	3
x775	3	3	3	3	3	3
x777	3	3	3	3	3	3
x805	3	3	3	3	3	3
x820	3	3	3	3	3	3
x822	3	3	3	3	3	3
x825	3	3	3	3	3	3
x848	3	3	3	3	3	3
x850	3	3	3	3	3	3
x864	3	3	3	3	3	3
x890	3	3	3	3	3	3
x907	3	3	3	3	3	3
x910	3	3	3	3	3	3
x916	3	3	3	3	3	3
x926	3	3	3	3	3	3
x927	3	3	3	3	3	3
x948	3	3	3	3	3	3
x975	3	3	3	3	3	3
x987	3	3	3	3	3	3

Context: 5
X	y2	y4	y14	y25	y30	y33
x3	3	3	3	3	3	3
x5	3	3	3	3	3	3
x33	3	3	3	3	3	3
x49	3	3	3	3	3	3
x52	3	3	3	3	3	3
x58	3	3	3	3	3	3
x65	3	3	3	3	3	3
x83	3	3	3	3	3	3
x89	3	3	3	3	3	3
x99	3	3	3	3	3	3
x105	3	3	3	3	3	3
x116	3	3	3	3	3	3
x117	3	3	3	3	3	3
x119	3	3	3	3	3	3
x132	3	3	3	3	3	3
x147	3	3	3	3	3	3
x169	3	3	3	3	3	3
x196	3	3	3	3	3	3
x215	3	3	3	3	3	3
x217	3	3	3	3	3	3
x222	3	3	3	3	3	3
x223	3	3	3	3	3	3
x229	3	3	3	3	3	3
x239	3	3	3	3	3	3
x251	3	3	3	3	3	3
x262	3	3	3	3	3	3
x282	3	3	3	3	3	3
x283	3	3	3	3	3	3
x286	3	3	3	3	3	3
x289	3	3	3	3	3	3
x293	3	3	3	3	3	3
x297	3	3	3	3	3	3
x301	3	3	3	3	3	3
x306	3	3	3	3	3	3
x335	3	3	3	3	3	3
x347	3	3	3	3	3	3
x370	3	3	3	3	3	3
x379	3	3	3	3	3	3
x385	3	3	3	3	3	3
x392	3	3	3	3	3	3
x395	3	3	3	3	3	3
x410	3	3	3	3	3	3
x419	3	3	3	3	3	3
x432	3	3	3	3	3	3
x451	3	3	3	3	3	3
x472	3	3	3	3	3	3
x475	3	3	3	3	3	3
x491	3	3	3	3	3	3
x493	3	3	3	3	3	3
x503	3	3	3	3	3	3
x520	3	3	3	3	3	3
x534	3	3	3	3	3	3
x547	3	3	3	3	3	3
x549	3	3	3	3	3	3
x565	3	3	3	3	3	3
x567	3	3	3	3	3	3
x578	3	3	3	3	3	3
x599	3	3	3	3	3	3
x619	3	3	3	3	3	3
x629	3	3	3	3	3	3
x630	3	3	3	3	3	3
x648	3	3	3	3	3	3
x683	3	3	3	3	3	3
x684	3	3	3	3	3	3
x687	3	3	3	3	3	3
x688	3	3	3	3	3	3
x690	3	3	3	3	3	3
x700	3	3	3	3	3	3
x701	3	3	3	3	3	3
x702	3	3	3	3	3	3
x717	3	3	3	3	3	3
x722	3	3	3	3	3	3
x726	3	3	3	3	3	3
x752	3	3	3	3	3	3
x763	3	3	3	3	3	3
x764	3	3	3	3	3	3
x775	3	3	3	3	3	3
x777	3	3	3	3	3	3
x805	3	3	3	3	3	3
x820	3	3	3	3	3	3
x822	3	3	3	3	3	3
x825	3	3	3	3	3	3
x848	3	3	3	3	3	3
x850	3	3	3	3	3	3
x864	3	3	3	3	3	3
x890	3	3	3	3	3	3
x907	3	3	3	3	3	3
x910	3	3	3	3	3	3
x916	3	3	3	3	3	3
x926	3	3	3	3	3	3
x927	3	3	3	3	3	3
x948	3	3	3	3	3	3
x975	3	3	3	3	3	3
x987	3	3	3	3	3	3

Context: 20
X	y2	y4	y14	y25	y30	y33
x3	3	3	3	3	3	3
x5	3	3	3	3	3	3
x33	3	3	3	3	3	3
x49	3	3	3	3	3	3
x52	3	3	3	3	3	3
x58	3	3	3	3	3	3
x65	3	3	3	3	3	3
x83	3	3	3	3	3	3
x89	3	3	3	3	3	3
x99	3	3	3	3	3	3
x105	3	3	3	3	3	3
x116	3	3	3	3	3	3
x117	3	3	3	3	3	3
x119	3	3	3	3	3	3
x132	3	3	3	3	3	3
x147	3	3	3	3	3	3
x169	3	3	3	3	3	3
x196	3	3	3	3	3	3
x215	3	3	3	3	3	3
x217	3	3	3	3	3	3
x222	3	3	3	3	3	3
x223	3	3	3	3	3	3
x229	3	3	3	3	3	3
x239	3	3	3	3	3	3
x251	3	3	3	3	3	3
x262	3	3	3	3	3	3
x282	3	3	3	3	3	3
x283	3	3	3	3	3	3
x286	3	3	3	3	3	3
x289	3	3	3	3	3	3
x293	3	3	3	3	3	3
x297	3	3	3	3	3	3
x301	3	3	3	3	3	3
x306	3	3	3	3	3	3
x335	3	3	3	3	3	3
x347	3	3	3	3	3	3
x370	3	3	3	3	3	3
x379	3	3	3	3	3	3
x385	3	3	3	3	3	3
x392	3	3	3	3	3	3
x395	3	3	3	3	3	3
x410	3	3	3	3	3	3
x419	3	3	3	3	3	3
x432	3	3	3	3	3	3
x451	3	3	3	3	3	3
x472	3	3	3	3	3	3
x475	3	3	3	3	3	3
x491	3	3	3	3	3	3
x493	3	3	3	3	3	3
x503	3	3	3	3	3	3
x520	3	3	3	3	3	3
x534	3	3	3	3	3	3
x547	3	3	3	3	3	3
x549	3	3	3	3	3	3
x565	3	3	3	3	3	3
x567	3	3	3	3	3	3
x578	3	3	3	3	3	3
